node_element_id,labels,primary_label,business_id,name,properties_json
PathwayStep|step:custodian:nhmrc-hrecs:2,PathwayStep,PathwayStep,step:custodian:nhmrc-hrecs:2,,"{""actor"": ""Researcher"", ""channel"": ""Completed HREA and supporting documents (e.g., research protocol, participant information sheet, consent form, data collection tools) via HREC's preferred submission method (e.g., online portal, email)"", ""id"": ""step:custodian:nhmrc-hrecs:2"", ""lane"": ""Researcher"", ""stepNumber"": 2, ""text"": ""Submission to HREC"", ""timeline"": ""Typically by a monthly deadline""}"
PathwayStep|step:custodian:nhmrc-hrecs:3,PathwayStep,PathwayStep,step:custodian:nhmrc-hrecs:3,,"{""actor"": ""Ethics Committee"", ""channel"": ""Assessment against the National Statement on Ethical Conduct in Human Research and other relevant guidelines"", ""id"": ""step:custodian:nhmrc-hrecs:3"", ""lane"": ""EthicsRegulatory"", ""stepNumber"": 3, ""text"": ""HREC Review"", ""timeline"": ""Approximately 20 working days from submission deadline to initial review (verify with specific HREC)""}"
PathwayStep|step:custodian:nhmrc-hrecs:4,PathwayStep,PathwayStep,step:custodian:nhmrc-hrecs:4,,"{""actor"": ""Researcher/Ethics Committee"", ""channel"": ""Response to HREC queries or requests for revisions"", ""id"": ""step:custodian:nhmrc-hrecs:4"", ""lane"": ""Researcher"", ""stepNumber"": 4, ""text"": ""Clarifications/Revisions"", ""timeline"": ""Varies depending on the nature of revisions""}"
PathwayStep|step:custodian:nhmrc-hrecs:5,PathwayStep,PathwayStep,step:custodian:nhmrc-hrecs:5,,"{""actor"": ""Ethics Committee"", ""channel"": ""Formal approval letter issued"", ""id"": ""step:custodian:nhmrc-hrecs:5"", ""lane"": ""EthicsRegulatory"", ""stepNumber"": 5, ""text"": ""Final Approval"", ""timeline"": ""After all conditions are met""}"
PathwayStep|step:custodian:nhmrc-hrecs:6,PathwayStep,PathwayStep,step:custodian:nhmrc-hrecs:6,,"{""actor"": ""Researcher"", ""channel"": ""Annual progress reports, amendment requests, final reports"", ""id"": ""step:custodian:nhmrc-hrecs:6"", ""lane"": ""Researcher"", ""stepNumber"": 6, ""text"": ""Ongoing Reporting"", ""timeline"": ""As per HREC requirements""}"
"SourceURL|https://australianclinicaltrials.gov.au/researchers/principles-and-governance,",SourceURL,SourceURL,,,"{""url"": ""https://australianclinicaltrials.gov.au/researchers/principles-and-governance,""}"
SourceURL|https://bellberry.com.au/im-a-researcher/,SourceURL,SourceURL,,,"{""url"": ""https://bellberry.com.au/im-a-researcher/""}"
"SourceURL|https://pmc.ncbi.nlm.nih.au/articles/PMC12202549/,",SourceURL,SourceURL,,,"{""url"": ""https://pmc.ncbi.nlm.nih.au/articles/PMC12202549/,""}"
"SourceURL|https://www.ahmrc.org.au/wp-content/uploads/2023/10/HREC-Review-Timelines.pdf,",SourceURL,SourceURL,,,"{""url"": ""https://www.ahmrc.org.au/wp-content/uploads/2023/10/HREC-Review-Timelines.pdf,""}"
"SourceURL|https://www.nhmrc.gov.au/about-us/publications/national-statement-ethical-conduct-human-research-2025,",SourceURL,SourceURL,,,"{""url"": ""https://www.nhmrc.gov.au/about-us/publications/national-statement-ethical-conduct-human-research-2025,""}"
"SourceURL|https://www.nhmrc.gov.au/about-us/resources/human-research-ethics-committee-hrec-registration-guide,",SourceURL,SourceURL,,,"{""url"": ""https://www.nhmrc.gov.au/about-us/resources/human-research-ethics-committee-hrec-registration-guide,""}"
"SourceURL|https://www.nhmrc.gov.au/research-policy/ethics/human-research-ethics-application-form,",SourceURL,SourceURL,,,"{""url"": ""https://www.nhmrc.gov.au/research-policy/ethics/human-research-ethics-application-form,""}"
"SourceURL|https://www.nhmrc.gov.au/research-policy/ethics/human-research-ethics-committees,",SourceURL,SourceURL,,,"{""url"": ""https://www.nhmrc.gov.au/research-policy/ethics/human-research-ethics-committees,""}"
"SourceURL|https://www.nhmrc.gov.au/research-policy/ethics/national-statement-ethical-conduct-human-research,",SourceURL,SourceURL,,,"{""url"": ""https://www.nhmrc.gov.au/research-policy/ethics/national-statement-ethical-conduct-human-research,""}"
Dataset|dataset:not-applicable,Dataset,Dataset,dataset:not-applicable,Not applicable,"{""description"": ""HRECs do not directly hold data"", ""id"": ""dataset:not-applicable"", ""identifiable"": """", ""linkable"": """", ""name"": ""Not applicable""}"
Custodian|custodian:aiatsis,Custodian,Custodian,custodian:aiatsis,AIATSIS,"{""contactAndApplicationPortal"": ""AIATSIS Collection Access Team, collections@aiatsis.gov.au (verify with custodian), https://aiatsis.gov.au/form/request-collection-access"", ""ethicsAndGovernanceRequirements"": ""The AIATSIS Research Ethics Committee (REC) is the primary ethics body for research involving Aboriginal and Torres Strait Islander peoples. All requests must comply with the Copyright Act 1968. The core data governance framework applied is the AIATSIS Code of Ethics for Aboriginal and Torres Strait Islander Research, which supersedes the Guidelines for Ethical Research in Australian Indigenous Studies (GERAIS). Special requirements include adherence to Indigenous Data Governance and Sovereignty principles, ensuring meaningful engagement and reciprocity with Indigenous peoples, and obtaining permissions from copyright owners and relevant Aboriginal and/or Torres Strait Islander persons, families, or community representatives."", ""fullPathwayCardMarkdown"": ""## Pathway Card: AIATSIS — Australian Institute of Aboriginal and Torres Strait Islander Studies\n\n**Custodian Type:** Commonwealth\n\n**Jurisdiction:** Commonwealth\n\n**Primary Role:** AIATSIS is Australia's only national institution focused exclusively on the diverse history, cultures, and heritage of Aboriginal and Torres Strait Islander peoples. It provides leadership in ethics and protocols for research related to Aboriginal and Torres Strait Islander peoples and collections, and is the custodian of Indigenous research data.\n\n**Key Data Holdings:**\nA table with columns: Dataset Name | Description | Identifiable? | Linkable?\n| AIATSIS Collection | Over 1 million items related to Australian Aboriginal and Torres Strait Islander peoples, including cultural, historical, linguistic, and social research materials. Can contain health-related information within broader research contexts. | Yes (verify with custodian) | Potentially (verify with custodian)\n\n**Data Access Pathway — Step by Step:**\n1. Initial Inquiry/Search — Researcher — Search the AIATSIS Collection catalogue (Mura) or Collections Online — Ongoing\n2. Request Submission — Researcher — Complete the \""Request Collection access\"" online form (https://aiatsis.gov.au/form/request-collection-access). Specify type of request (material to be sent, or onsite visit). Provide personal details, organisation (if applicable), and details of collection items to access (list from Mura/Collections Online, URLs, or copy-pasted catalogue records). — N/A\n3. Acknowledgement and Waiting Time Notification — Custodian (AIATSIS) — Contact researcher, advise approximate waiting time for Access Officer. — Shortly after request\n4. Indemnity Form & Permissions Advice — Custodian (AIATSIS) — Send indemnity form for signature, advise if permissions are required from copyright owners (depositor, Aboriginal/Torres Strait Islander person/family/community representatives) and if fees apply. — N/A\n5. Indemnity Form Return & Payment — Researcher — Return signed indemnity form, complete permission clearance, make payment if applicable. — N/A\n6. Material Supply — Custodian (AIATSIS) — Supply requested material. — Once signed indemnity, permission clearance, and payment received.\n\n**Ethics and Governance Requirements:**\nThe AIATSIS Research Ethics Committee (REC) is the primary ethics body for research involving Aboriginal and Torres Strait Islander peoples. All requests must comply with the Copyright Act 1968. The core data governance framework applied is the AIATSIS Code of Ethics for Aboriginal and Torres Strait Islander Research, which supersedes the Guidelines for Ethical Research in Australian Indigenous Studies (GERAIS). Special requirements include adherence to Indigenous Data Governance and Sovereignty principles, ensuring meaningful engagement and reciprocity with Indigenous peoples, and obtaining permissions from copyright owners and relevant Aboriginal and/or Torres Strait Islander persons, families, or community representatives.\n\n**Trusted Research Environment (TRE) / Secure Access:**\nNot applicable (AIATSIS provides access to its collection, not a TRE for external data analysis. Data security for its own holdings is maintained internally.)\n\n**Contact and Application Portal:**\n- Primary contact: AIATSIS Collection Access Team, collections@aiatsis.gov.au (verify with custodian)\n- Application portal URL: https://aiatsis.gov.au/form/request-collection-access\n- Key documents / forms: Request Collection access form (online), Indemnity form (provided by AIATSIS), AIATSIS Code of Ethics for Aboriginal and Torres Strait Islander Research (https://aiatsis.gov.au/sites/default/files/2020-10/aiatsis-code-ethics.pdf), Guide to Applying the AIATSIS Code of Ethics (https://aiatsis.gov.au/sites/default/files/2020-10/aiatsis-guide-applying-code-ethics.pdf)\n\n**Indicative Timeline:**\nA table: Stage | Typical Duration\n| Initial Contact/Request Submission | N/A\n| Acknowledgement & Waiting Time Notification | Shortly after request\n| Ethics Approval (if applicable) | May take three months (verify with custodian)\n| Material Supply | Once signed indemnity, permission clearance, and payment received (variable)\n\n**Known Gaps / Verify with Custodian:**\n- Specific details on health-related datasets within the broader AIATSIS Collection.\n- Exact process and timeline for obtaining permissions from copyright owners and Indigenous communities.\n- Whether specific health-related data within the collection is identifiable or linkable.\n- Specific contact email for data access requests (collections@aiatsis.gov.au is inferred for general collection access).\n\n**Connections to Other Custodians / Pathways:**\nAIHW (Australian Institute of Health and Welfare) — for national health data linkage; ABS (Australian Bureau of Statistics) — for national statistical data linkage; Other Indigenous community organisations and research bodies — for collaborative research and data governance.\n\n**Source URLs:**\nhttps://aiatsis.gov.au/collection/using-collection/accessing-items-collection, https://aiatsis.gov.au/form/request-collection-access, https://aiatsis.gov.au/research/ethical-research, https://aiatsis.gov.au/sites/default/files/2020-10/aiatsis-code-ethics.pdf, https://aiatsis.gov.au/sites/default/files/2020-10/aiatsis-guide-applying-code-ethics.pdf, https://aiatsis.gov.au/about/connect-us/contact-us"", ""gapsVerifyWithCustodian"": ""- Specific details on health-related datasets within the broader AIATSIS Collection.\n- Exact process and timeline for obtaining permissions from copyright owners and Indigenous communities.\n- Whether specific health-related data within the collection is identifiable or linkable.\n- Specific contact email for data access requests (collections@aiatsis.gov.au is inferred for general collection access)."", ""id"": ""custodian:aiatsis"", ""indicativeTimeline"": ""Initial Contact/Request Submission: N/A; Acknowledgement & Waiting Time Notification: Shortly after request; Ethics Approval (if applicable): May take three months (verify with custodian); Material Supply: Once signed indemnity, permission clearance, and payment received (variable)"", ""mdPathwayCardMarkdown"": ""**Custodian Type:** Commonwealth\n\n**Jurisdiction:** Commonwealth\n\n**Primary Role:** AIATSIS is Australia's only national institution focused exclusively on the diverse history, cultures, and heritage of Aboriginal and Torres Strait Islander peoples. It provides leadership in ethics and protocols for research related to Aboriginal and Torres Strait Islander peoples and collections, and is the custodian of Indigenous research data.\n\n**Key Data Holdings:**\nA table with columns: Dataset Name | Description | Identifiable? | Linkable?\n| AIATSIS Collection | Over 1 million items related to Australian Aboriginal and Torres Strait Islander peoples, including cultural, historical, linguistic, and social research materials. Can contain health-related information within broader research contexts. | Yes (verify with custodian) | Potentially (verify with custodian)\n\n**Data Access Pathway — Step by Step:**\n1. Initial Inquiry/Search — Researcher — Search the AIATSIS Collection catalogue (Mura) or Collections Online — Ongoing\n2. Request Submission — Researcher — Complete the \""Request Collection access\"" online form (https://aiatsis.gov.au/form/request-collection-access). Specify type of request (material to be sent, or onsite visit). Provide personal details, organisation (if applicable), and details of collection items to access (list from Mura/Collections Online, URLs, or copy-pasted catalogue records). — N/A\n3. Acknowledgement and Waiting Time Notification — Custodian (AIATSIS) — Contact researcher, advise approximate waiting time for Access Officer. — Shortly after request\n4. Indemnity Form & Permissions Advice — Custodian (AIATSIS) — Send indemnity form for signature, advise if permissions are required from copyright owners (depositor, Aboriginal/Torres Strait Islander person/family/community representatives) and if fees apply. — N/A\n5. Indemnity Form Return & Payment — Researcher — Return signed indemnity form, complete permission clearance, make payment if applicable. — N/A\n6. Material Supply — Custodian (AIATSIS) — Supply requested material. — Once signed indemnity, permission clearance, and payment received.\n\n**Ethics and Governance Requirements:**\nThe AIATSIS Research Ethics Committee (REC) is the primary ethics body for research involving Aboriginal and Torres Strait Islander peoples. All requests must comply with the Copyright Act 1968. The core data governance framework applied is the AIATSIS Code of Ethics for Aboriginal and Torres Strait Islander Research, which supersedes the Guidelines for Ethical Research in Australian Indigenous Studies (GERAIS). Special requirements include adherence to Indigenous Data Governance and Sovereignty principles, ensuring meaningful engagement and reciprocity with Indigenous peoples, and obtaining permissions from copyright owners and relevant Aboriginal and/or Torres Strait Islander persons, families, or community representatives.\n\n**Trusted Research Environment (TRE) / Secure Access:**\nNot applicable (AIATSIS provides access to its collection, not a TRE for external data analysis. Data security for its own holdings is maintained internally.)\n\n**Contact and Application Portal:**\n- Primary contact: AIATSIS Collection Access Team, collections@aiatsis.gov.au (verify with custodian)\n- Application portal URL: https://aiatsis.gov.au/form/request-collection-access\n- Key documents / forms: Request Collection access form (online), Indemnity form (provided by AIATSIS), AIATSIS Code of Ethics for Aboriginal and Torres Strait Islander Research (https://aiatsis.gov.au/sites/default/files/2020-10/aiatsis-code-ethics.pdf), Guide to Applying the AIATSIS Code of Ethics (https://aiatsis.gov.au/sites/default/files/2020-10/aiatsis-guide-applying-code-ethics.pdf)\n\n**Indicative Timeline:**\nA table: Stage | Typical Duration\n| Initial Contact/Request Submission | N/A\n| Acknowledgement & Waiting Time Notification | Shortly after request\n| Ethics Approval (if applicable) | May take three months (verify with custodian)\n| Material Supply | Once signed indemnity, permission clearance, and payment received (variable)\n\n**Known Gaps / Verify with Custodian:**\n- Specific details on health-related datasets within the broader AIATSIS Collection.\n- Exact process and timeline for obtaining permissions from copyright owners and Indigenous communities.\n- Whether specific health-related data within the collection is identifiable or linkable.\n- Specific contact email for data access requests (collections@aiatsis.gov.au is inferred for general collection access).\n\n**Connections to Other Custodians / Pathways:**\nAIHW (Australian Institute of Health and Welfare) — for national health data linkage; ABS (Australian Bureau of Statistics) — for national statistical data linkage; Other Indigenous community organisations and research bodies — for collaborative research and data governance.\n\n**Source URLs:**\nhttps://aiatsis.gov.au/collection/using-collection/accessing-items-collection, https://aiatsis.gov.au/form/request-collection-access, https://aiatsis.gov.au/research/ethical-research, https://aiatsis.gov.au/sites/default/files/2020-10/aiatsis-code-ethics.pdf, https://aiatsis.gov.au/sites/default/files/2020-10/aiatsis-guide-applying-code-ethics.pdf, https://aiatsis.gov.au/about/connect-us/contact-us\n\n---"", ""name"": ""AIATSIS"", ""primaryRole"": ""AIATSIS is Australia's only national institution focused exclusively on the diverse history, cultures, and heritage of Aboriginal and Torres Strait Islander peoples. It provides leadership in ethics and protocols for research related to Aboriginal and Torres Strait Islander peoples and collections, and is the custodian of Indigenous research data."", ""subject"": ""AIATSIS — Australian Institute of Aboriginal and Torres Strait Islander Studies, custodian of Indigenous research data and enforcer of the AIATSIS Code of Ethics"", ""treSecureAccessPlatform"": ""Not applicable (AIATSIS provides access to its collection, not a TRE for external data analysis. Data security for its own holdings is maintained internally.)""}"
ProcessLine|line:custodian:aiatsis,ProcessLine,ProcessLine,line:custodian:aiatsis,AIATSIS,"{""id"": ""line:custodian:aiatsis"", ""name"": ""AIATSIS""}"
PathwayStep|step:custodian:aiatsis:1,PathwayStep,PathwayStep,step:custodian:aiatsis:1,,"{""actor"": ""Researcher"", ""channel"": ""Search the AIATSIS Collection catalogue (Mura) or Collections Online"", ""id"": ""step:custodian:aiatsis:1"", ""lane"": ""Researcher"", ""stepNumber"": 1, ""text"": ""Initial Inquiry/Search"", ""timeline"": ""Ongoing""}"
PathwayStep|step:custodian:aiatsis:2,PathwayStep,PathwayStep,step:custodian:aiatsis:2,,"{""actor"": ""Researcher"", ""channel"": ""Complete the \""Request Collection access\"" online form (https://aiatsis.gov.au/form/request-collection-access). Specify type of request (material to be sent, or onsite visit). Provide personal details, organisation (if applicable), and details of collection items to access (list from Mura/Collections Online, URLs, or copy-pasted catalogue records)."", ""id"": ""step:custodian:aiatsis:2"", ""lane"": ""Researcher"", ""stepNumber"": 2, ""text"": ""Request Submission"", ""timeline"": ""N/A""}"
PathwayStep|step:custodian:aiatsis:3,PathwayStep,PathwayStep,step:custodian:aiatsis:3,,"{""actor"": ""Custodian (AIATSIS)"", ""channel"": ""Contact researcher, advise approximate waiting time for Access Officer."", ""id"": ""step:custodian:aiatsis:3"", ""lane"": ""Custodian"", ""stepNumber"": 3, ""text"": ""Acknowledgement and Waiting Time Notification"", ""timeline"": ""Shortly after request""}"
PathwayStep|step:custodian:aiatsis:4,PathwayStep,PathwayStep,step:custodian:aiatsis:4,,"{""actor"": ""Custodian (AIATSIS)"", ""channel"": ""Send indemnity form for signature, advise if permissions are required from copyright owners (depositor, Aboriginal/Torres Strait Islander person/family/community representatives) and if fees apply."", ""id"": ""step:custodian:aiatsis:4"", ""lane"": ""Custodian"", ""stepNumber"": 4, ""text"": ""Indemnity Form & Permissions Advice"", ""timeline"": ""N/A""}"
PathwayStep|step:custodian:aiatsis:5,PathwayStep,PathwayStep,step:custodian:aiatsis:5,,"{""actor"": ""Researcher"", ""channel"": ""Return signed indemnity form, complete permission clearance, make payment if applicable."", ""id"": ""step:custodian:aiatsis:5"", ""lane"": ""Researcher"", ""stepNumber"": 5, ""text"": ""Indemnity Form Return & Payment"", ""timeline"": ""N/A""}"
PathwayStep|step:custodian:aiatsis:6,PathwayStep,PathwayStep,step:custodian:aiatsis:6,,"{""actor"": ""Custodian (AIATSIS)"", ""channel"": ""Supply requested material."", ""id"": ""step:custodian:aiatsis:6"", ""lane"": ""Custodian"", ""stepNumber"": 6, ""text"": ""Material Supply"", ""timeline"": ""Once signed indemnity, permission clearance, and payment received.""}"
SourceURL|https://aiatsis.gov.au/about/connect-us/contact-us,SourceURL,SourceURL,,,"{""url"": ""https://aiatsis.gov.au/about/connect-us/contact-us""}"
"SourceURL|https://aiatsis.gov.au/collection/using-collection/accessing-items-collection,",SourceURL,SourceURL,,,"{""url"": ""https://aiatsis.gov.au/collection/using-collection/accessing-items-collection,""}"
"SourceURL|https://aiatsis.gov.au/form/request-collection-access,",SourceURL,SourceURL,,,"{""url"": ""https://aiatsis.gov.au/form/request-collection-access,""}"
"SourceURL|https://aiatsis.gov.au/research/ethical-research,",SourceURL,SourceURL,,,"{""url"": ""https://aiatsis.gov.au/research/ethical-research,""}"
"SourceURL|https://aiatsis.gov.au/sites/default/files/2020-10/aiatsis-code-ethics.pdf,",SourceURL,SourceURL,,,"{""url"": ""https://aiatsis.gov.au/sites/default/files/2020-10/aiatsis-code-ethics.pdf,""}"
"SourceURL|https://aiatsis.gov.au/sites/default/files/2020-10/aiatsis-guide-applying-code-ethics.pdf,",SourceURL,SourceURL,,,"{""url"": ""https://aiatsis.gov.au/sites/default/files/2020-10/aiatsis-guide-applying-code-ethics.pdf,""}"
Dataset|dataset:aiatsis-collection,Dataset,Dataset,dataset:aiatsis-collection,AIATSIS Collection,"{""description"": ""Over 1 million items related to Australian Aboriginal and Torres Strait Islander peoples, including cultural, historical, linguistic, and social research materials. Can contain health-related information within broader research contexts."", ""id"": ""dataset:aiatsis-collection"", ""identifiable"": """", ""linkable"": """", ""name"": ""AIATSIS Collection""}"
