relationship_element_id,type,start_node_element_id,end_node_element_id,properties_json
5:699adb08-f1e5-4be8-b17b-792b62a6747d:6917532326175965927,HAS_STEP,4:699adb08-f1e5-4be8-b17b-792b62a6747d:660,4:699adb08-f1e5-4be8-b17b-792b62a6747d:743,"{""lane"": ""EthicsRegulatory"", ""order"": 3}"
5:699adb08-f1e5-4be8-b17b-792b62a6747d:6917532326175965928,HAS_STEP,4:699adb08-f1e5-4be8-b17b-792b62a6747d:660,4:699adb08-f1e5-4be8-b17b-792b62a6747d:744,"{""lane"": ""Researcher"", ""order"": 4}"
5:699adb08-f1e5-4be8-b17b-792b62a6747d:6917532326175965929,HAS_STEP,4:699adb08-f1e5-4be8-b17b-792b62a6747d:660,4:699adb08-f1e5-4be8-b17b-792b62a6747d:745,"{""lane"": ""Researcher"", ""order"": 5}"
5:699adb08-f1e5-4be8-b17b-792b62a6747d:6917532326175965930,HAS_STEP,4:699adb08-f1e5-4be8-b17b-792b62a6747d:662,4:699adb08-f1e5-4be8-b17b-792b62a6747d:746,"{""lane"": ""Researcher"", ""order"": 1}"
5:699adb08-f1e5-4be8-b17b-792b62a6747d:6917532326175965931,HAS_STEP,4:699adb08-f1e5-4be8-b17b-792b62a6747d:662,4:699adb08-f1e5-4be8-b17b-792b62a6747d:747,"{""lane"": ""Researcher"", ""order"": 2}"
5:699adb08-f1e5-4be8-b17b-792b62a6747d:6917532326175965932,HAS_STEP,4:699adb08-f1e5-4be8-b17b-792b62a6747d:662,4:699adb08-f1e5-4be8-b17b-792b62a6747d:748,"{""lane"": ""Researcher"", ""order"": 3}"
5:699adb08-f1e5-4be8-b17b-792b62a6747d:6917532326175965933,HAS_STEP,4:699adb08-f1e5-4be8-b17b-792b62a6747d:662,4:699adb08-f1e5-4be8-b17b-792b62a6747d:749,"{""lane"": ""Researcher"", ""order"": 4}"
5:699adb08-f1e5-4be8-b17b-792b62a6747d:6917532326175965934,HAS_STEP,4:699adb08-f1e5-4be8-b17b-792b62a6747d:663,4:699adb08-f1e5-4be8-b17b-792b62a6747d:750,"{""lane"": ""Researcher"", ""order"": 1}"
5:699adb08-f1e5-4be8-b17b-792b62a6747d:6917532326175965935,HAS_STEP,4:699adb08-f1e5-4be8-b17b-792b62a6747d:663,4:699adb08-f1e5-4be8-b17b-792b62a6747d:751,"{""lane"": ""Researcher"", ""order"": 2}"
5:699adb08-f1e5-4be8-b17b-792b62a6747d:6917532326175965936,HAS_STEP,4:699adb08-f1e5-4be8-b17b-792b62a6747d:663,4:699adb08-f1e5-4be8-b17b-792b62a6747d:752,"{""lane"": ""Custodian"", ""order"": 3}"
5:699adb08-f1e5-4be8-b17b-792b62a6747d:6917532326175965937,HAS_STEP,4:699adb08-f1e5-4be8-b17b-792b62a6747d:664,4:699adb08-f1e5-4be8-b17b-792b62a6747d:753,"{""lane"": ""Researcher"", ""order"": 1}"
5:699adb08-f1e5-4be8-b17b-792b62a6747d:6917532326175965938,HAS_STEP,4:699adb08-f1e5-4be8-b17b-792b62a6747d:664,4:699adb08-f1e5-4be8-b17b-792b62a6747d:754,"{""lane"": ""Researcher"", ""order"": 2}"
5:699adb08-f1e5-4be8-b17b-792b62a6747d:6917532326175965939,HAS_STEP,4:699adb08-f1e5-4be8-b17b-792b62a6747d:664,4:699adb08-f1e5-4be8-b17b-792b62a6747d:755,"{""lane"": ""Researcher"", ""order"": 3}"
5:699adb08-f1e5-4be8-b17b-792b62a6747d:6917532326175965940,HAS_STEP,4:699adb08-f1e5-4be8-b17b-792b62a6747d:664,4:699adb08-f1e5-4be8-b17b-792b62a6747d:756,"{""lane"": ""Custodian"", ""order"": 4}"
5:699adb08-f1e5-4be8-b17b-792b62a6747d:6917532326175965941,HAS_STEP,4:699adb08-f1e5-4be8-b17b-792b62a6747d:664,4:699adb08-f1e5-4be8-b17b-792b62a6747d:757,"{""lane"": ""Researcher"", ""order"": 5}"
5:699adb08-f1e5-4be8-b17b-792b62a6747d:6917532326175965942,HAS_STEP,4:699adb08-f1e5-4be8-b17b-792b62a6747d:664,4:699adb08-f1e5-4be8-b17b-792b62a6747d:758,"{""lane"": ""Researcher"", ""order"": 6}"
5:699adb08-f1e5-4be8-b17b-792b62a6747d:6917532326175965943,HAS_STEP,4:699adb08-f1e5-4be8-b17b-792b62a6747d:664,4:699adb08-f1e5-4be8-b17b-792b62a6747d:759,"{""lane"": ""Researcher"", ""order"": 7}"
5:699adb08-f1e5-4be8-b17b-792b62a6747d:6917532326175965944,HAS_STEP,4:699adb08-f1e5-4be8-b17b-792b62a6747d:665,4:699adb08-f1e5-4be8-b17b-792b62a6747d:760,"{""lane"": ""Researcher"", ""order"": 1}"
5:699adb08-f1e5-4be8-b17b-792b62a6747d:6917532326175965945,HAS_STEP,4:699adb08-f1e5-4be8-b17b-792b62a6747d:665,4:699adb08-f1e5-4be8-b17b-792b62a6747d:761,"{""lane"": ""Custodian"", ""order"": 2}"
5:699adb08-f1e5-4be8-b17b-792b62a6747d:6917532326175965946,HAS_STEP,4:699adb08-f1e5-4be8-b17b-792b62a6747d:665,4:699adb08-f1e5-4be8-b17b-792b62a6747d:762,"{""lane"": ""Custodian"", ""order"": 3}"
5:699adb08-f1e5-4be8-b17b-792b62a6747d:6917532326175965947,HAS_STEP,4:699adb08-f1e5-4be8-b17b-792b62a6747d:665,4:699adb08-f1e5-4be8-b17b-792b62a6747d:763,"{""lane"": ""Custodian"", ""order"": 4}"
5:699adb08-f1e5-4be8-b17b-792b62a6747d:6917532326175965948,HAS_STEP,4:699adb08-f1e5-4be8-b17b-792b62a6747d:665,4:699adb08-f1e5-4be8-b17b-792b62a6747d:764,"{""lane"": ""Custodian"", ""order"": 5}"
5:699adb08-f1e5-4be8-b17b-792b62a6747d:6917532326175965949,HAS_STEP,4:699adb08-f1e5-4be8-b17b-792b62a6747d:665,4:699adb08-f1e5-4be8-b17b-792b62a6747d:765,"{""lane"": ""Custodian"", ""order"": 6}"
5:699adb08-f1e5-4be8-b17b-792b62a6747d:6917532326175965950,HAS_STEP,4:699adb08-f1e5-4be8-b17b-792b62a6747d:665,4:699adb08-f1e5-4be8-b17b-792b62a6747d:766,"{""lane"": ""Researcher"", ""order"": 7}"
5:699adb08-f1e5-4be8-b17b-792b62a6747d:6917532326175965951,HAS_STEP,4:699adb08-f1e5-4be8-b17b-792b62a6747d:665,4:699adb08-f1e5-4be8-b17b-792b62a6747d:767,"{""lane"": ""Custodian"", ""order"": 8}"
5:699adb08-f1e5-4be8-b17b-792b62a6747d:6917532326175965952,HAS_STEP,4:699adb08-f1e5-4be8-b17b-792b62a6747d:665,4:699adb08-f1e5-4be8-b17b-792b62a6747d:768,"{""lane"": ""Custodian"", ""order"": 9}"
5:699adb08-f1e5-4be8-b17b-792b62a6747d:6917532326175965953,HAS_STEP,4:699adb08-f1e5-4be8-b17b-792b62a6747d:666,4:699adb08-f1e5-4be8-b17b-792b62a6747d:769,"{""lane"": ""Custodian"", ""order"": 1}"
5:699adb08-f1e5-4be8-b17b-792b62a6747d:6917532326175965954,HAS_STEP,4:699adb08-f1e5-4be8-b17b-792b62a6747d:666,4:699adb08-f1e5-4be8-b17b-792b62a6747d:770,"{""lane"": ""Custodian"", ""order"": 2}"
5:699adb08-f1e5-4be8-b17b-792b62a6747d:6917532326175965955,HAS_STEP,4:699adb08-f1e5-4be8-b17b-792b62a6747d:666,4:699adb08-f1e5-4be8-b17b-792b62a6747d:771,"{""lane"": ""Custodian"", ""order"": 3}"
5:699adb08-f1e5-4be8-b17b-792b62a6747d:6917532326175965956,HAS_STEP,4:699adb08-f1e5-4be8-b17b-792b62a6747d:666,4:699adb08-f1e5-4be8-b17b-792b62a6747d:772,"{""lane"": ""EthicsRegulatory"", ""order"": 4}"
5:699adb08-f1e5-4be8-b17b-792b62a6747d:6917532326175965957,HAS_STEP,4:699adb08-f1e5-4be8-b17b-792b62a6747d:666,4:699adb08-f1e5-4be8-b17b-792b62a6747d:773,"{""lane"": ""EthicsRegulatory"", ""order"": 5}"
5:699adb08-f1e5-4be8-b17b-792b62a6747d:6917532326175965958,HAS_STEP,4:699adb08-f1e5-4be8-b17b-792b62a6747d:666,4:699adb08-f1e5-4be8-b17b-792b62a6747d:774,"{""lane"": ""Custodian"", ""order"": 6}"
5:699adb08-f1e5-4be8-b17b-792b62a6747d:6917532326175965959,HAS_STEP,4:699adb08-f1e5-4be8-b17b-792b62a6747d:666,4:699adb08-f1e5-4be8-b17b-792b62a6747d:775,"{""lane"": ""Custodian"", ""order"": 7}"
5:699adb08-f1e5-4be8-b17b-792b62a6747d:6917532326175965960,HAS_STEP,4:699adb08-f1e5-4be8-b17b-792b62a6747d:666,4:699adb08-f1e5-4be8-b17b-792b62a6747d:776,"{""lane"": ""EthicsRegulatory"", ""order"": 8}"
5:699adb08-f1e5-4be8-b17b-792b62a6747d:6917532326175965961,HAS_STEP,4:699adb08-f1e5-4be8-b17b-792b62a6747d:666,4:699adb08-f1e5-4be8-b17b-792b62a6747d:777,"{""lane"": ""Custodian"", ""order"": 9}"
5:699adb08-f1e5-4be8-b17b-792b62a6747d:6917532326175965962,HAS_STEP,4:699adb08-f1e5-4be8-b17b-792b62a6747d:666,4:699adb08-f1e5-4be8-b17b-792b62a6747d:778,"{""lane"": ""Custodian"", ""order"": 10}"
5:699adb08-f1e5-4be8-b17b-792b62a6747d:6917532326175965963,HAS_STEP,4:699adb08-f1e5-4be8-b17b-792b62a6747d:667,4:699adb08-f1e5-4be8-b17b-792b62a6747d:779,"{""lane"": ""Researcher"", ""order"": 1}"
5:699adb08-f1e5-4be8-b17b-792b62a6747d:6917532326175965964,HAS_STEP,4:699adb08-f1e5-4be8-b17b-792b62a6747d:667,4:699adb08-f1e5-4be8-b17b-792b62a6747d:780,"{""lane"": ""Researcher"", ""order"": 2}"
5:699adb08-f1e5-4be8-b17b-792b62a6747d:6917532326175965965,HAS_STEP,4:699adb08-f1e5-4be8-b17b-792b62a6747d:667,4:699adb08-f1e5-4be8-b17b-792b62a6747d:781,"{""lane"": ""EthicsRegulatory"", ""order"": 3}"
5:699adb08-f1e5-4be8-b17b-792b62a6747d:6917532326175965966,HAS_STEP,4:699adb08-f1e5-4be8-b17b-792b62a6747d:668,4:699adb08-f1e5-4be8-b17b-792b62a6747d:782,"{""lane"": ""Researcher"", ""order"": 1}"
5:699adb08-f1e5-4be8-b17b-792b62a6747d:6917532326175965967,HAS_STEP,4:699adb08-f1e5-4be8-b17b-792b62a6747d:668,4:699adb08-f1e5-4be8-b17b-792b62a6747d:783,"{""lane"": ""Researcher"", ""order"": 2}"
5:699adb08-f1e5-4be8-b17b-792b62a6747d:6917532326175965968,HAS_STEP,4:699adb08-f1e5-4be8-b17b-792b62a6747d:668,4:699adb08-f1e5-4be8-b17b-792b62a6747d:784,"{""lane"": ""Custodian"", ""order"": 3}"
5:699adb08-f1e5-4be8-b17b-792b62a6747d:6917532326175965969,HAS_STEP,4:699adb08-f1e5-4be8-b17b-792b62a6747d:668,4:699adb08-f1e5-4be8-b17b-792b62a6747d:785,"{""lane"": ""Researcher"", ""order"": 4}"
5:699adb08-f1e5-4be8-b17b-792b62a6747d:6917532326175965970,HAS_STEP,4:699adb08-f1e5-4be8-b17b-792b62a6747d:669,4:699adb08-f1e5-4be8-b17b-792b62a6747d:786,"{""lane"": ""Researcher"", ""order"": 1}"
5:699adb08-f1e5-4be8-b17b-792b62a6747d:6917532326175965971,HAS_STEP,4:699adb08-f1e5-4be8-b17b-792b62a6747d:669,4:699adb08-f1e5-4be8-b17b-792b62a6747d:787,"{""lane"": ""EthicsRegulatory"", ""order"": 2}"
5:699adb08-f1e5-4be8-b17b-792b62a6747d:6917532326175965972,HAS_STEP,4:699adb08-f1e5-4be8-b17b-792b62a6747d:669,4:699adb08-f1e5-4be8-b17b-792b62a6747d:788,"{""lane"": ""Custodian"", ""order"": 3}"
5:699adb08-f1e5-4be8-b17b-792b62a6747d:6917532326175965973,HAS_STEP,4:699adb08-f1e5-4be8-b17b-792b62a6747d:669,4:699adb08-f1e5-4be8-b17b-792b62a6747d:789,"{""lane"": ""Researcher"", ""order"": 4}"
5:699adb08-f1e5-4be8-b17b-792b62a6747d:6917532326175965974,HAS_STEP,4:699adb08-f1e5-4be8-b17b-792b62a6747d:670,4:699adb08-f1e5-4be8-b17b-792b62a6747d:790,"{""lane"": ""Researcher"", ""order"": 1}"
5:699adb08-f1e5-4be8-b17b-792b62a6747d:6917532326175965975,HAS_STEP,4:699adb08-f1e5-4be8-b17b-792b62a6747d:670,4:699adb08-f1e5-4be8-b17b-792b62a6747d:791,"{""lane"": ""Researcher"", ""order"": 2}"
5:699adb08-f1e5-4be8-b17b-792b62a6747d:6917532326175965976,HAS_STEP,4:699adb08-f1e5-4be8-b17b-792b62a6747d:670,4:699adb08-f1e5-4be8-b17b-792b62a6747d:792,"{""lane"": ""Custodian"", ""order"": 3}"
5:699adb08-f1e5-4be8-b17b-792b62a6747d:6917532326175965977,HAS_STEP,4:699adb08-f1e5-4be8-b17b-792b62a6747d:670,4:699adb08-f1e5-4be8-b17b-792b62a6747d:793,"{""lane"": ""EthicsRegulatory"", ""order"": 4}"
5:699adb08-f1e5-4be8-b17b-792b62a6747d:6917532326175965978,HAS_STEP,4:699adb08-f1e5-4be8-b17b-792b62a6747d:670,4:699adb08-f1e5-4be8-b17b-792b62a6747d:794,"{""lane"": ""Researcher"", ""order"": 5}"
5:699adb08-f1e5-4be8-b17b-792b62a6747d:6917532326175965979,HAS_STEP,4:699adb08-f1e5-4be8-b17b-792b62a6747d:671,4:699adb08-f1e5-4be8-b17b-792b62a6747d:795,"{""lane"": ""Researcher"", ""order"": 1}"
5:699adb08-f1e5-4be8-b17b-792b62a6747d:6917532326175965980,HAS_STEP,4:699adb08-f1e5-4be8-b17b-792b62a6747d:671,4:699adb08-f1e5-4be8-b17b-792b62a6747d:796,"{""lane"": ""Researcher"", ""order"": 2}"
5:699adb08-f1e5-4be8-b17b-792b62a6747d:6917532326175965981,HAS_STEP,4:699adb08-f1e5-4be8-b17b-792b62a6747d:671,4:699adb08-f1e5-4be8-b17b-792b62a6747d:797,"{""lane"": ""EthicsRegulatory"", ""order"": 3}"
5:699adb08-f1e5-4be8-b17b-792b62a6747d:6917532326175965982,HAS_STEP,4:699adb08-f1e5-4be8-b17b-792b62a6747d:671,4:699adb08-f1e5-4be8-b17b-792b62a6747d:798,"{""lane"": ""Custodian"", ""order"": 4}"
5:699adb08-f1e5-4be8-b17b-792b62a6747d:6917532326175965983,HAS_STEP,4:699adb08-f1e5-4be8-b17b-792b62a6747d:671,4:699adb08-f1e5-4be8-b17b-792b62a6747d:799,"{""lane"": ""Custodian"", ""order"": 5}"
5:699adb08-f1e5-4be8-b17b-792b62a6747d:6917532326175965984,HAS_STEP,4:699adb08-f1e5-4be8-b17b-792b62a6747d:672,4:699adb08-f1e5-4be8-b17b-792b62a6747d:800,"{""lane"": ""Researcher"", ""order"": 1}"
5:699adb08-f1e5-4be8-b17b-792b62a6747d:6917532326175965985,HAS_STEP,4:699adb08-f1e5-4be8-b17b-792b62a6747d:672,4:699adb08-f1e5-4be8-b17b-792b62a6747d:801,"{""lane"": ""Researcher"", ""order"": 2}"
5:699adb08-f1e5-4be8-b17b-792b62a6747d:6917532326175965986,HAS_STEP,4:699adb08-f1e5-4be8-b17b-792b62a6747d:672,4:699adb08-f1e5-4be8-b17b-792b62a6747d:802,"{""lane"": ""Researcher"", ""order"": 3}"
5:699adb08-f1e5-4be8-b17b-792b62a6747d:6917532326175965987,HAS_STEP,4:699adb08-f1e5-4be8-b17b-792b62a6747d:672,4:699adb08-f1e5-4be8-b17b-792b62a6747d:803,"{""lane"": ""Researcher"", ""order"": 4}"
5:699adb08-f1e5-4be8-b17b-792b62a6747d:6917532326175965988,HAS_STEP,4:699adb08-f1e5-4be8-b17b-792b62a6747d:672,4:699adb08-f1e5-4be8-b17b-792b62a6747d:804,"{""lane"": ""Researcher"", ""order"": 5}"
5:699adb08-f1e5-4be8-b17b-792b62a6747d:6917532326175965989,HAS_STEP,4:699adb08-f1e5-4be8-b17b-792b62a6747d:672,4:699adb08-f1e5-4be8-b17b-792b62a6747d:805,"{""lane"": ""Researcher"", ""order"": 6}"
5:699adb08-f1e5-4be8-b17b-792b62a6747d:6917532326175965990,HAS_STEP,4:699adb08-f1e5-4be8-b17b-792b62a6747d:672,4:699adb08-f1e5-4be8-b17b-792b62a6747d:806,"{""lane"": ""Researcher"", ""order"": 7}"
5:699adb08-f1e5-4be8-b17b-792b62a6747d:6917532326175965991,HAS_STEP,4:699adb08-f1e5-4be8-b17b-792b62a6747d:672,4:699adb08-f1e5-4be8-b17b-792b62a6747d:807,"{""lane"": ""Researcher"", ""order"": 8}"
5:699adb08-f1e5-4be8-b17b-792b62a6747d:6917532326175965992,HAS_STEP,4:699adb08-f1e5-4be8-b17b-792b62a6747d:672,4:699adb08-f1e5-4be8-b17b-792b62a6747d:808,"{""lane"": ""Custodian"", ""order"": 9}"
5:699adb08-f1e5-4be8-b17b-792b62a6747d:6917532326175965993,HAS_STEP,4:699adb08-f1e5-4be8-b17b-792b62a6747d:672,4:699adb08-f1e5-4be8-b17b-792b62a6747d:809,"{""lane"": ""Researcher"", ""order"": 10}"
5:699adb08-f1e5-4be8-b17b-792b62a6747d:6917532326175965994,HAS_STEP,4:699adb08-f1e5-4be8-b17b-792b62a6747d:672,4:699adb08-f1e5-4be8-b17b-792b62a6747d:810,"{""lane"": ""Researcher"", ""order"": 11}"
5:699adb08-f1e5-4be8-b17b-792b62a6747d:6917532326175965995,HAS_STEP,4:699adb08-f1e5-4be8-b17b-792b62a6747d:673,4:699adb08-f1e5-4be8-b17b-792b62a6747d:811,"{""lane"": ""Researcher"", ""order"": 1}"
5:699adb08-f1e5-4be8-b17b-792b62a6747d:6917532326175965996,HAS_STEP,4:699adb08-f1e5-4be8-b17b-792b62a6747d:673,4:699adb08-f1e5-4be8-b17b-792b62a6747d:812,"{""lane"": ""Custodian"", ""order"": 2}"
5:699adb08-f1e5-4be8-b17b-792b62a6747d:6917532326175965997,HAS_STEP,4:699adb08-f1e5-4be8-b17b-792b62a6747d:673,4:699adb08-f1e5-4be8-b17b-792b62a6747d:813,"{""lane"": ""EthicsRegulatory"", ""order"": 3}"
5:699adb08-f1e5-4be8-b17b-792b62a6747d:6917532326175965998,HAS_STEP,4:699adb08-f1e5-4be8-b17b-792b62a6747d:673,4:699adb08-f1e5-4be8-b17b-792b62a6747d:814,"{""lane"": ""Custodian"", ""order"": 4}"
5:699adb08-f1e5-4be8-b17b-792b62a6747d:6917532326175965999,HAS_STEP,4:699adb08-f1e5-4be8-b17b-792b62a6747d:673,4:699adb08-f1e5-4be8-b17b-792b62a6747d:815,"{""lane"": ""EthicsRegulatory"", ""order"": 5}"
5:699adb08-f1e5-4be8-b17b-792b62a6747d:6917532326175966000,HAS_STEP,4:699adb08-f1e5-4be8-b17b-792b62a6747d:674,4:699adb08-f1e5-4be8-b17b-792b62a6747d:816,"{""lane"": ""Researcher"", ""order"": 1}"
5:699adb08-f1e5-4be8-b17b-792b62a6747d:6917532326175966001,HAS_STEP,4:699adb08-f1e5-4be8-b17b-792b62a6747d:674,4:699adb08-f1e5-4be8-b17b-792b62a6747d:817,"{""lane"": ""Researcher"", ""order"": 2}"
5:699adb08-f1e5-4be8-b17b-792b62a6747d:6917532326175966002,HAS_STEP,4:699adb08-f1e5-4be8-b17b-792b62a6747d:674,4:699adb08-f1e5-4be8-b17b-792b62a6747d:818,"{""lane"": ""Researcher"", ""order"": 3}"
5:699adb08-f1e5-4be8-b17b-792b62a6747d:6917532326175966003,HAS_STEP,4:699adb08-f1e5-4be8-b17b-792b62a6747d:674,4:699adb08-f1e5-4be8-b17b-792b62a6747d:819,"{""lane"": ""Custodian"", ""order"": 4}"
5:699adb08-f1e5-4be8-b17b-792b62a6747d:6917532326175966004,HAS_STEP,4:699adb08-f1e5-4be8-b17b-792b62a6747d:674,4:699adb08-f1e5-4be8-b17b-792b62a6747d:820,"{""lane"": ""Researcher"", ""order"": 5}"
5:699adb08-f1e5-4be8-b17b-792b62a6747d:6917532326175966005,HAS_STEP,4:699adb08-f1e5-4be8-b17b-792b62a6747d:674,4:699adb08-f1e5-4be8-b17b-792b62a6747d:821,"{""lane"": ""Researcher"", ""order"": 6}"
5:699adb08-f1e5-4be8-b17b-792b62a6747d:6917532326175966006,HAS_STEP,4:699adb08-f1e5-4be8-b17b-792b62a6747d:674,4:699adb08-f1e5-4be8-b17b-792b62a6747d:822,"{""lane"": ""Researcher"", ""order"": 7}"
5:699adb08-f1e5-4be8-b17b-792b62a6747d:6917532326175966007,HAS_STEP,4:699adb08-f1e5-4be8-b17b-792b62a6747d:675,4:699adb08-f1e5-4be8-b17b-792b62a6747d:823,"{""lane"": ""Researcher"", ""order"": 1}"
5:699adb08-f1e5-4be8-b17b-792b62a6747d:6917532326175966008,HAS_STEP,4:699adb08-f1e5-4be8-b17b-792b62a6747d:675,4:699adb08-f1e5-4be8-b17b-792b62a6747d:824,"{""lane"": ""Researcher"", ""order"": 2}"
5:699adb08-f1e5-4be8-b17b-792b62a6747d:6917532326175966009,HAS_STEP,4:699adb08-f1e5-4be8-b17b-792b62a6747d:675,4:699adb08-f1e5-4be8-b17b-792b62a6747d:825,"{""lane"": ""Custodian"", ""order"": 3}"
5:699adb08-f1e5-4be8-b17b-792b62a6747d:6917532326175966010,HAS_STEP,4:699adb08-f1e5-4be8-b17b-792b62a6747d:675,4:699adb08-f1e5-4be8-b17b-792b62a6747d:826,"{""lane"": ""EthicsRegulatory"", ""order"": 4}"
5:699adb08-f1e5-4be8-b17b-792b62a6747d:6917532326175966011,HAS_STEP,4:699adb08-f1e5-4be8-b17b-792b62a6747d:675,4:699adb08-f1e5-4be8-b17b-792b62a6747d:827,"{""lane"": ""Researcher"", ""order"": 5}"
5:699adb08-f1e5-4be8-b17b-792b62a6747d:6917532326175966012,HAS_STEP,4:699adb08-f1e5-4be8-b17b-792b62a6747d:675,4:699adb08-f1e5-4be8-b17b-792b62a6747d:828,"{""lane"": ""Researcher"", ""order"": 6}"
5:699adb08-f1e5-4be8-b17b-792b62a6747d:6917532326175966013,HAS_STEP,4:699adb08-f1e5-4be8-b17b-792b62a6747d:675,4:699adb08-f1e5-4be8-b17b-792b62a6747d:829,"{""lane"": ""EthicsRegulatory"", ""order"": 7}"
5:699adb08-f1e5-4be8-b17b-792b62a6747d:6917532326175966014,HAS_STEP,4:699adb08-f1e5-4be8-b17b-792b62a6747d:675,4:699adb08-f1e5-4be8-b17b-792b62a6747d:830,"{""lane"": ""Custodian"", ""order"": 8}"
5:699adb08-f1e5-4be8-b17b-792b62a6747d:6917532326175966015,HAS_STEP,4:699adb08-f1e5-4be8-b17b-792b62a6747d:675,4:699adb08-f1e5-4be8-b17b-792b62a6747d:831,"{""lane"": ""Custodian"", ""order"": 9}"
5:699adb08-f1e5-4be8-b17b-792b62a6747d:6917532326175966016,HAS_STEP,4:699adb08-f1e5-4be8-b17b-792b62a6747d:675,4:699adb08-f1e5-4be8-b17b-792b62a6747d:832,"{""lane"": ""Researcher"", ""order"": 10}"
5:699adb08-f1e5-4be8-b17b-792b62a6747d:6917532326175966017,HAS_STEP,4:699adb08-f1e5-4be8-b17b-792b62a6747d:676,4:699adb08-f1e5-4be8-b17b-792b62a6747d:833,"{""lane"": ""Researcher"", ""order"": 1}"
5:699adb08-f1e5-4be8-b17b-792b62a6747d:6917532326175966018,HAS_STEP,4:699adb08-f1e5-4be8-b17b-792b62a6747d:676,4:699adb08-f1e5-4be8-b17b-792b62a6747d:834,"{""lane"": ""Researcher"", ""order"": 2}"
5:699adb08-f1e5-4be8-b17b-792b62a6747d:6917532326175966019,HAS_STEP,4:699adb08-f1e5-4be8-b17b-792b62a6747d:676,4:699adb08-f1e5-4be8-b17b-792b62a6747d:835,"{""lane"": ""Researcher"", ""order"": 3}"
5:699adb08-f1e5-4be8-b17b-792b62a6747d:6917532326175966020,HAS_STEP,4:699adb08-f1e5-4be8-b17b-792b62a6747d:676,4:699adb08-f1e5-4be8-b17b-792b62a6747d:836,"{""lane"": ""Custodian"", ""order"": 4}"
5:699adb08-f1e5-4be8-b17b-792b62a6747d:6917529027641082895,HAS_TYPE,4:699adb08-f1e5-4be8-b17b-792b62a6747d:0,4:699adb08-f1e5-4be8-b17b-792b62a6747d:1039,{}
5:699adb08-f1e5-4be8-b17b-792b62a6747d:6917529027641082896,HAS_TYPE,4:699adb08-f1e5-4be8-b17b-792b62a6747d:1,4:699adb08-f1e5-4be8-b17b-792b62a6747d:1040,{}
5:699adb08-f1e5-4be8-b17b-792b62a6747d:6917529027641082897,HAS_TYPE,4:699adb08-f1e5-4be8-b17b-792b62a6747d:1024,4:699adb08-f1e5-4be8-b17b-792b62a6747d:1041,{}
5:699adb08-f1e5-4be8-b17b-792b62a6747d:6922032627268453381,HAS_TYPE,4:699adb08-f1e5-4be8-b17b-792b62a6747d:1025,4:699adb08-f1e5-4be8-b17b-792b62a6747d:1029,{}
5:699adb08-f1e5-4be8-b17b-792b62a6747d:6924284427082138629,HAS_TYPE,4:699adb08-f1e5-4be8-b17b-792b62a6747d:1026,4:699adb08-f1e5-4be8-b17b-792b62a6747d:1029,{}
5:699adb08-f1e5-4be8-b17b-792b62a6747d:6919780827454768138,HAS_TYPE,4:699adb08-f1e5-4be8-b17b-792b62a6747d:1027,4:699adb08-f1e5-4be8-b17b-792b62a6747d:1034,{}
5:699adb08-f1e5-4be8-b17b-792b62a6747d:6917529027641082884,HAS_TYPE,4:699adb08-f1e5-4be8-b17b-792b62a6747d:629,4:699adb08-f1e5-4be8-b17b-792b62a6747d:1028,{}
5:699adb08-f1e5-4be8-b17b-792b62a6747d:6919780827454768132,HAS_TYPE,4:699adb08-f1e5-4be8-b17b-792b62a6747d:630,4:699adb08-f1e5-4be8-b17b-792b62a6747d:1028,{}
5:699adb08-f1e5-4be8-b17b-792b62a6747d:6922032627268453380,HAS_TYPE,4:699adb08-f1e5-4be8-b17b-792b62a6747d:631,4:699adb08-f1e5-4be8-b17b-792b62a6747d:1028,{}
5:699adb08-f1e5-4be8-b17b-792b62a6747d:6924284427082138628,HAS_TYPE,4:699adb08-f1e5-4be8-b17b-792b62a6747d:632,4:699adb08-f1e5-4be8-b17b-792b62a6747d:1028,{}
5:699adb08-f1e5-4be8-b17b-792b62a6747d:6926536226895823876,HAS_TYPE,4:699adb08-f1e5-4be8-b17b-792b62a6747d:633,4:699adb08-f1e5-4be8-b17b-792b62a6747d:1028,{}
5:699adb08-f1e5-4be8-b17b-792b62a6747d:6928788026709509124,HAS_TYPE,4:699adb08-f1e5-4be8-b17b-792b62a6747d:634,4:699adb08-f1e5-4be8-b17b-792b62a6747d:1028,{}
5:699adb08-f1e5-4be8-b17b-792b62a6747d:6931039826523194372,HAS_TYPE,4:699adb08-f1e5-4be8-b17b-792b62a6747d:635,4:699adb08-f1e5-4be8-b17b-792b62a6747d:1028,{}
5:699adb08-f1e5-4be8-b17b-792b62a6747d:6933291626336879620,HAS_TYPE,4:699adb08-f1e5-4be8-b17b-792b62a6747d:636,4:699adb08-f1e5-4be8-b17b-792b62a6747d:1028,{}
5:699adb08-f1e5-4be8-b17b-792b62a6747d:6935543426150564868,HAS_TYPE,4:699adb08-f1e5-4be8-b17b-792b62a6747d:637,4:699adb08-f1e5-4be8-b17b-792b62a6747d:1028,{}
5:699adb08-f1e5-4be8-b17b-792b62a6747d:6917529027641082885,HAS_TYPE,4:699adb08-f1e5-4be8-b17b-792b62a6747d:638,4:699adb08-f1e5-4be8-b17b-792b62a6747d:1029,{}
