relationship_element_id,type,start_node_element_id,end_node_element_id,properties_json
CONNECTED_TO|Custodian|custodian:wa-health-data-linkage-services-wa|Custodian|custodian:phrn,CONNECTED_TO,Custodian|custodian:wa-health-data-linkage-services-wa,Custodian|custodian:phrn,"{""matchScore"": 1.0, ""matchType"": ""override_force_accept"", ""rawText"": ""Department of Transport, Main Roads WA, Insurance Commission of WA (for data linkage); Other state and territory data linkage units, Australian Institute of Health and Welfare (AIHW) through the Population Health Research Network (PHRN) (for cross-jurisdictional research)"", ""segment"": ""Other state and territory data linkage units, Australian Institute of Health and Welfare (AIHW) through the Population Health Research Network (PHRN) (for cross-jurisdictional research)""}"
CONNECTED_TO|Custodian|custodian:tasmanian-department-of-health-tasmanian-data-linkage-unit-tdlu|Custodian|custodian:nhmrc-hrecs,CONNECTED_TO,Custodian|custodian:tasmanian-department-of-health-tasmanian-data-linkage-unit-tdlu,Custodian|custodian:nhmrc-hrecs,"{""matchScore"": 0.96, ""matchType"": ""alias_exact"", ""rawText"": ""Data Custodians (for each dataset involved), NHMRC registered Human Research Ethics Committees (HREC), Tasmanian Department of Health (DoH) Research Office (for DoH/Tasmanian Health Service datasets)"", ""segment"": ""Data Custodians (for each dataset involved), NHMRC registered Human Research Ethics Committees (HREC), Tasmanian Department of Health (DoH) Research Office (for DoH/Tasmanian Health Service datasets)""}"
CONNECTED_TO|Custodian|custodian:act-health|Custodian|custodian:cherel,CONNECTED_TO,Custodian|custodian:act-health,Custodian|custodian:cherel,"{""matchScore"": 1.0, ""matchType"": ""override_force_accept"", ""rawText"": ""Centre for Health Record Linkage (CHeReL) for data linkage, particularly with NSW health data. (verify with custodian)"", ""segment"": ""Centre for Health Record Linkage (CHeReL) for data linkage, particularly with NSW health data. (verify with custodian)""}"
CONNECTED_TO|Custodian|custodian:nt-health-nt-health-research-governance-office|Custodian|custodian:sa-health-sa-nt-datalink,CONNECTED_TO,Custodian|custodian:nt-health-nt-health-research-governance-office,Custodian|custodian:sa-health-sa-nt-datalink,"{""matchScore"": 1.0, ""matchType"": ""override_force_accept"", ""rawText"": ""SA NT DataLink (for linked data across South Australia and Northern Territory, including health, education, criminal justice, and other data sources)"", ""segment"": ""SA NT DataLink (for linked data across South Australia and Northern Territory, including health, education, criminal justice, and other data sources)""}"
CONNECTED_TO|Custodian|custodian:phrn|Custodian|custodian:aihw,CONNECTED_TO,Custodian|custodian:phrn,Custodian|custodian:aihw,"{""matchScore"": 1.0, ""matchType"": ""name_exact"", ""rawText"": ""State and Territory Data Linkage Units (DLUs), National Health Data Hub (NHDH@aihw.gov.au), AIHW (for NHDH)"", ""segment"": ""State and Territory Data Linkage Units (DLUs), National Health Data Hub (NHDH@aihw.gov.au), AIHW (for NHDH)""}"
CONNECTED_TO|Custodian|custodian:sure-secure-unified-research-environment|Custodian|custodian:phrn,CONNECTED_TO,Custodian|custodian:sure-secure-unified-research-environment,Custodian|custodian:phrn,"{""matchScore"": 1.0, ""matchType"": ""override_force_accept"", ""rawText"": ""Population Health Research Network (PHRN), Australian Government National Collaborative Research Infrastructure Strategy (NCRIS), NSW Government, AIHW (for DSS data), Cancer Institute NSW (for CanDLe data), 25 data custodians from all Australian states and territories"", ""segment"": ""Population Health Research Network (PHRN), Australian Government National Collaborative Research Infrastructure Strategy (NCRIS), NSW Government, AIHW (for DSS data), Cancer Institute NSW (for CanDLe data), 25 data custodians from all Australian states and territories""}"
CONNECTED_TO|Custodian|custodian:sure-secure-unified-research-environment|Custodian|custodian:aihw,CONNECTED_TO,Custodian|custodian:sure-secure-unified-research-environment,Custodian|custodian:aihw,"{""matchScore"": 1.0, ""matchType"": ""override_force_accept"", ""rawText"": ""Population Health Research Network (PHRN), Australian Government National Collaborative Research Infrastructure Strategy (NCRIS), NSW Government, AIHW (for DSS data), Cancer Institute NSW (for CanDLe data), 25 data custodians from all Australian states and territories"", ""segment"": ""Population Health Research Network (PHRN), Australian Government National Collaborative Research Infrastructure Strategy (NCRIS), NSW Government, AIHW (for DSS data), Cancer Institute NSW (for CanDLe data), 25 data custodians from all Australian states and territories""}"
CONNECTED_TO|Custodian|custodian:sure-secure-unified-research-environment|Custodian|custodian:cancer-institute-nsw,CONNECTED_TO,Custodian|custodian:sure-secure-unified-research-environment,Custodian|custodian:cancer-institute-nsw,"{""matchScore"": 1.0, ""matchType"": ""override_force_accept"", ""rawText"": ""Population Health Research Network (PHRN), Australian Government National Collaborative Research Infrastructure Strategy (NCRIS), NSW Government, AIHW (for DSS data), Cancer Institute NSW (for CanDLe data), 25 data custodians from all Australian states and territories"", ""segment"": ""Population Health Research Network (PHRN), Australian Government National Collaborative Research Infrastructure Strategy (NCRIS), NSW Government, AIHW (for DSS data), Cancer Institute NSW (for CanDLe data), 25 data custodians from all Australian states and territories""}"
CONNECTED_TO|Custodian|custodian:aihw-data-integration-services|Custodian|custodian:services-australia,CONNECTED_TO,Custodian|custodian:aihw-data-integration-services,Custodian|custodian:services-australia,"{""matchScore"": 1.0, ""matchType"": ""name_exact"", ""rawText"": ""Services Australia (for MBS/PBS data), state and territory health departments, other Commonwealth agencies"", ""segment"": ""Services Australia (for MBS/PBS data), state and territory health departments, other Commonwealth agencies""}"
CONNECTED_TO|Custodian|custodian:adha|Custodian|custodian:aihw,CONNECTED_TO,Custodian|custodian:adha,Custodian|custodian:aihw,"{""matchScore"": 1.0, ""matchType"": ""name_exact"", ""rawText"": ""Australian Institute of Health and Welfare (AIHW) — appointed as Data Custodian for My Health Record system data for research or public health purposes; My Health Record Data Governance Board — includes representatives from AIHW, ADHA, Aboriginal and Torres Strait Islander Peoples’ Advisory Panel, and independent experts."", ""segment"": ""Australian Institute of Health and Welfare (AIHW) — appointed as Data Custodian for My Health Record system data for research or public health purposes""}"
CONNECTED_TO|Custodian|custodian:phn-cooperative-primary-health-insights|Custodian|custodian:aihw,CONNECTED_TO,Custodian|custodian:phn-cooperative-primary-health-insights,Custodian|custodian:aihw,"{""matchScore"": 1.0, ""matchType"": ""name_exact"", ""rawText"": ""Individual Primary Health Networks (PHNs) (data collection), General Practices (data source), Software Vendors (data extraction tools), Australian Institute of Health and Welfare (AIHW) (governance framework reference), Department of Health (policy guidance)"", ""segment"": ""Individual Primary Health Networks (PHNs) (data collection), General Practices (data source), Software Vendors (data extraction tools), Australian Institute of Health and Welfare (AIHW) (governance framework reference), Department of Health (policy guidance)""}"
CONNECTED_TO|Custodian|custodian:nhmrc-hrecs|Custodian|custodian:aihw,CONNECTED_TO,Custodian|custodian:nhmrc-hrecs,Custodian|custodian:aihw,"{""matchScore"": 1.0, ""matchType"": ""override_force_accept"", ""rawText"": ""Data custodians (e.g., AIHW, state health departments, Services Australia) — HREC approval is a prerequisite for accessing data from these custodians; Research institutions/universities — HRECs are often affiliated with these institutions; Funding bodies — May require HREC approval as a condition of funding"", ""segment"": ""Data custodians (e.g., AIHW, state health departments, Services Australia) — HREC approval is a prerequisite for accessing data from these custodians""}"
CONNECTED_TO|Custodian|custodian:nhmrc-hrecs|Custodian|custodian:services-australia,CONNECTED_TO,Custodian|custodian:nhmrc-hrecs,Custodian|custodian:services-australia,"{""matchScore"": 1.0, ""matchType"": ""override_force_accept"", ""rawText"": ""Data custodians (e.g., AIHW, state health departments, Services Australia) — HREC approval is a prerequisite for accessing data from these custodians; Research institutions/universities — HRECs are often affiliated with these institutions; Funding bodies — May require HREC approval as a condition of funding"", ""segment"": ""Data custodians (e.g., AIHW, state health departments, Services Australia) — HREC approval is a prerequisite for accessing data from these custodians""}"
CONNECTED_TO|Custodian|custodian:aiatsis|Custodian|custodian:aihw,CONNECTED_TO,Custodian|custodian:aiatsis,Custodian|custodian:aihw,"{""matchScore"": 1.0, ""matchType"": ""name_exact"", ""rawText"": ""AIHW (Australian Institute of Health and Welfare) — for national health data linkage; ABS (Australian Bureau of Statistics) — for national statistical data linkage; Other Indigenous community organisations and research bodies — for collaborative research and data governance."", ""segment"": ""AIHW (Australian Institute of Health and Welfare) — for national health data linkage""}"
CONNECTED_TO|Custodian|custodian:aiatsis|Custodian|custodian:australian-bureau-of-statistics,CONNECTED_TO,Custodian|custodian:aiatsis,Custodian|custodian:australian-bureau-of-statistics,"{""matchScore"": 1.0, ""matchType"": ""name_exact"", ""rawText"": ""AIHW (Australian Institute of Health and Welfare) — for national health data linkage; ABS (Australian Bureau of Statistics) — for national statistical data linkage; Other Indigenous community organisations and research bodies — for collaborative research and data governance."", ""segment"": ""ABS (Australian Bureau of Statistics) — for national statistical data linkage""}"
CONNECTED_TO|Custodian|custodian:naccho-aboriginal-community-controlled-health-organisations-acchos|Custodian|custodian:aihw,CONNECTED_TO,Custodian|custodian:naccho-aboriginal-community-controlled-health-organisations-acchos,Custodian|custodian:aihw,"{""matchScore"": 1.0, ""matchType"": ""name_exact"", ""rawText"": ""State and Territory Health Departments (for linked data, policy alignment); Australian Institute of Health and Welfare (AIHW) (for national data linkage and reporting); Australian Bureau of Statistics (ABS) (for population data linkage); Indigenous-specific Human Research Ethics Committees (HRECs) (for ethical oversight); Other ACCHOs (for multi-site studies or aggregated data)"", ""segment"": ""Australian Institute of Health and Welfare (AIHW) (for national data linkage and reporting)""}"
CONNECTED_TO|Custodian|custodian:naccho-aboriginal-community-controlled-health-organisations-acchos|Custodian|custodian:australian-bureau-of-statistics,CONNECTED_TO,Custodian|custodian:naccho-aboriginal-community-controlled-health-organisations-acchos,Custodian|custodian:australian-bureau-of-statistics,"{""matchScore"": 1.0, ""matchType"": ""name_exact"", ""rawText"": ""State and Territory Health Departments (for linked data, policy alignment); Australian Institute of Health and Welfare (AIHW) (for national data linkage and reporting); Australian Bureau of Statistics (ABS) (for population data linkage); Indigenous-specific Human Research Ethics Committees (HRECs) (for ethical oversight); Other ACCHOs (for multi-site studies or aggregated data)"", ""segment"": ""Australian Bureau of Statistics (ABS) (for population data linkage)""}"
CONNECTED_TO|Custodian|custodian:naccho-aboriginal-community-controlled-health-organisations-acchos|Custodian|custodian:nhmrc-hrecs,CONNECTED_TO,Custodian|custodian:naccho-aboriginal-community-controlled-health-organisations-acchos,Custodian|custodian:nhmrc-hrecs,"{""matchScore"": 0.96, ""matchType"": ""alias_exact"", ""rawText"": ""State and Territory Health Departments (for linked data, policy alignment); Australian Institute of Health and Welfare (AIHW) (for national data linkage and reporting); Australian Bureau of Statistics (ABS) (for population data linkage); Indigenous-specific Human Research Ethics Committees (HRECs) (for ethical oversight); Other ACCHOs (for multi-site studies or aggregated data)"", ""segment"": ""Indigenous-specific Human Research Ethics Committees (HRECs) (for ethical oversight)""}"
CONNECTED_TO|Custodian|custodian:acsqhc|Custodian|custodian:aihw,CONNECTED_TO,Custodian|custodian:acsqhc,Custodian|custodian:aihw,"{""matchScore"": 1.0, ""matchType"": ""override_force_accept"", ""rawText"": ""AIHW (for broader health and welfare data), State/Territory Health Departments (for jurisdictional health data), Services Australia (for MBS/PBS data if linked to patient outcomes)"", ""segment"": ""AIHW (for broader health and welfare data), State/Territory Health Departments (for jurisdictional health data), Services Australia (for MBS/PBS data if linked to patient outcomes)""}"
CONNECTED_TO|Custodian|custodian:acsqhc|Custodian|custodian:services-australia,CONNECTED_TO,Custodian|custodian:acsqhc,Custodian|custodian:services-australia,"{""matchScore"": 1.0, ""matchType"": ""override_force_accept"", ""rawText"": ""AIHW (for broader health and welfare data), State/Territory Health Departments (for jurisdictional health data), Services Australia (for MBS/PBS data if linked to patient outcomes)"", ""segment"": ""AIHW (for broader health and welfare data), State/Territory Health Departments (for jurisdictional health data), Services Australia (for MBS/PBS data if linked to patient outcomes)""}"
CONNECTED_TO|Custodian|custodian:private-hospital-data-bureau-phdb-via-aihw-department-of-health|Custodian|custodian:aihw,CONNECTED_TO,Custodian|custodian:private-hospital-data-bureau-phdb-via-aihw-department-of-health,Custodian|custodian:aihw,"{""matchScore"": 1.0, ""matchType"": ""name_exact"", ""rawText"": ""Department of Social Services (DSS) for Data Over Multiple Individual Occurrences (DOMINO) accessible through AIHW. Independent Health and Aged Care Pricing Authority (IHACPA) uses PHDB data for National Efficient Price (NEP) calculations. Potentially other Commonwealth or State health data custodians for linked data projects, as AIHW is a national data integration body."", ""segment"": ""Department of Social Services (DSS) for Data Over Multiple Individual Occurrences (DOMINO) accessible through AIHW. Independent Health and Aged Care Pricing Authority (IHACPA) uses PHDB data for National Efficient Price (NEP) calculations. Potentially other Commonwealth or State health data custodians for linked data projects, as AIHW is a national data integration body""}"
HAS_CONNECTION_REVIEW|Custodian|custodian:aihw|ConnectionReview|review:custodian:aihw:1:department-of-social-services-dss-makes-:override-reject,HAS_CONNECTION_REVIEW,Custodian|custodian:aihw,ConnectionReview|review:custodian:aihw:1:department-of-social-services-dss-makes-:override-reject,{}
HAS_CONNECTION_REVIEW|Custodian|custodian:australian-bureau-of-statistics|ConnectionReview|review:custodian:australian-bureau-of-statistics:1:1:the-abs-frequently-collaborate:override,HAS_CONNECTION_REVIEW,Custodian|custodian:australian-bureau-of-statistics,ConnectionReview|review:custodian:australian-bureau-of-statistics:1:1:the-abs-frequently-collaborate:override,{}
REVIEW_SUGGESTS|ConnectionReview|review:custodian:australian-bureau-of-statistics:1:1:the-abs-frequently-collaborate:override|Custodian|custodian:aihw,REVIEW_SUGGESTS,ConnectionReview|review:custodian:australian-bureau-of-statistics:1:1:the-abs-frequently-collaborate:override,Custodian|custodian:aihw,"{""score"": 1.0}"
HAS_CONNECTION_REVIEW|Custodian|custodian:australian-bureau-of-statistics|ConnectionReview|review:custodian:australian-bureau-of-statistics:1:2:the-abs-frequently-collaborate:override,HAS_CONNECTION_REVIEW,Custodian|custodian:australian-bureau-of-statistics,ConnectionReview|review:custodian:australian-bureau-of-statistics:1:2:the-abs-frequently-collaborate:override,{}
REVIEW_SUGGESTS|ConnectionReview|review:custodian:australian-bureau-of-statistics:1:2:the-abs-frequently-collaborate:override|Custodian|custodian:services-australia,REVIEW_SUGGESTS,ConnectionReview|review:custodian:australian-bureau-of-statistics:1:2:the-abs-frequently-collaborate:override,Custodian|custodian:services-australia,"{""score"": 1.0}"
HAS_CONNECTION_REVIEW|Custodian|custodian:services-australia|ConnectionReview|review:custodian:services-australia:1:australian-institute-of-health-and-welfa,HAS_CONNECTION_REVIEW,Custodian|custodian:services-australia,ConnectionReview|review:custodian:services-australia:1:australian-institute-of-health-and-welfa,{}
REVIEW_SUGGESTS|ConnectionReview|review:custodian:services-australia:1:australian-institute-of-health-and-welfa|Custodian|custodian:aihw,REVIEW_SUGGESTS,ConnectionReview|review:custodian:services-australia:1:australian-institute-of-health-and-welfa,Custodian|custodian:aihw,"{""score"": 1.0}"
HAS_CONNECTION_REVIEW|Custodian|custodian:services-australia|ConnectionReview|review:custodian:services-australia:2:department-of-health-and-aged-care-polic,HAS_CONNECTION_REVIEW,Custodian|custodian:services-australia,ConnectionReview|review:custodian:services-australia:2:department-of-health-and-aged-care-polic,{}
REVIEW_SUGGESTS|ConnectionReview|review:custodian:services-australia:2:department-of-health-and-aged-care-polic|Custodian|custodian:department-of-health-and-aged-care,REVIEW_SUGGESTS,ConnectionReview|review:custodian:services-australia:2:department-of-health-and-aged-care-polic,Custodian|custodian:department-of-health-and-aged-care,"{""score"": 1.0}"
HAS_CONNECTION_REVIEW|Custodian|custodian:services-australia|ConnectionReview|review:custodian:services-australia:3:1:other-state-territory-health-d:override,HAS_CONNECTION_REVIEW,Custodian|custodian:services-australia,ConnectionReview|review:custodian:services-australia:3:1:other-state-territory-health-d:override,{}
HAS_CONNECTION_REVIEW|Custodian|custodian:department-of-health-and-aged-care|ConnectionReview|review:custodian:department-of-health-and-aged-care:1:1:australian-institute-of-health:override,HAS_CONNECTION_REVIEW,Custodian|custodian:department-of-health-and-aged-care,ConnectionReview|review:custodian:department-of-health-and-aged-care:1:1:australian-institute-of-health:override,{}
REVIEW_SUGGESTS|ConnectionReview|review:custodian:department-of-health-and-aged-care:1:1:australian-institute-of-health:override|Custodian|custodian:aihw,REVIEW_SUGGESTS,ConnectionReview|review:custodian:department-of-health-and-aged-care:1:1:australian-institute-of-health:override,Custodian|custodian:aihw,"{""score"": 1.0}"
HAS_CONNECTION_REVIEW|Custodian|custodian:department-of-health-and-aged-care|ConnectionReview|review:custodian:department-of-health-and-aged-care:1:2:australian-institute-of-health:override,HAS_CONNECTION_REVIEW,Custodian|custodian:department-of-health-and-aged-care,ConnectionReview|review:custodian:department-of-health-and-aged-care:1:2:australian-institute-of-health:override,{}
REVIEW_SUGGESTS|ConnectionReview|review:custodian:department-of-health-and-aged-care:1:2:australian-institute-of-health:override|Custodian|custodian:services-australia,REVIEW_SUGGESTS,ConnectionReview|review:custodian:department-of-health-and-aged-care:1:2:australian-institute-of-health:override,Custodian|custodian:services-australia,"{""score"": 1.0}"
HAS_CONNECTION_REVIEW|Custodian|custodian:tga|ConnectionReview|review:custodian:tga:1:verify-with-custodian:override-reject,HAS_CONNECTION_REVIEW,Custodian|custodian:tga,ConnectionReview|review:custodian:tga:1:verify-with-custodian:override-reject,{}
HAS_CONNECTION_REVIEW|Custodian|custodian:apra|ConnectionReview|review:custodian:apra:1:australian-institute-of-health-and-welfa,HAS_CONNECTION_REVIEW,Custodian|custodian:apra,ConnectionReview|review:custodian:apra:1:australian-institute-of-health-and-welfa,{}
REVIEW_SUGGESTS|ConnectionReview|review:custodian:apra:1:australian-institute-of-health-and-welfa|Custodian|custodian:aihw,REVIEW_SUGGESTS,ConnectionReview|review:custodian:apra:1:australian-institute-of-health-and-welfa,Custodian|custodian:aihw,"{""score"": 1.0}"
HAS_CONNECTION_REVIEW|Custodian|custodian:nsw-health-ministry-of-health-nsw|ConnectionReview|review:custodian:nsw-health-ministry-of-health-nsw:1:centre-for-health-record-linkage-cherel-,HAS_CONNECTION_REVIEW,Custodian|custodian:nsw-health-ministry-of-health-nsw,ConnectionReview|review:custodian:nsw-health-ministry-of-health-nsw:1:centre-for-health-record-linkage-cherel-,{}
REVIEW_SUGGESTS|ConnectionReview|review:custodian:nsw-health-ministry-of-health-nsw:1:centre-for-health-record-linkage-cherel-|Custodian|custodian:cherel,REVIEW_SUGGESTS,ConnectionReview|review:custodian:nsw-health-ministry-of-health-nsw:1:centre-for-health-record-linkage-cherel-,Custodian|custodian:cherel,"{""score"": 1.0}"
HAS_CONNECTION_REVIEW|Custodian|custodian:cherel|ConnectionReview|review:custodian:cherel:1:australian-bureau-of-statistics-abs-for-,HAS_CONNECTION_REVIEW,Custodian|custodian:cherel,ConnectionReview|review:custodian:cherel:1:australian-bureau-of-statistics-abs-for-,{}
REVIEW_SUGGESTS|ConnectionReview|review:custodian:cherel:1:australian-bureau-of-statistics-abs-for-|Custodian|custodian:australian-bureau-of-statistics,REVIEW_SUGGESTS,ConnectionReview|review:custodian:cherel:1:australian-bureau-of-statistics-abs-for-,Custodian|custodian:australian-bureau-of-statistics,"{""score"": 1.0}"
HAS_CONNECTION_REVIEW|Custodian|custodian:cancer-institute-nsw|ConnectionReview|review:custodian:cancer-institute-nsw:1:not-explicitly-stated-but-potential-conn:override-reject,HAS_CONNECTION_REVIEW,Custodian|custodian:cancer-institute-nsw,ConnectionReview|review:custodian:cancer-institute-nsw:1:not-explicitly-stated-but-potential-conn:override-reject,{}
HAS_CONNECTION_REVIEW|Custodian|custodian:vahi|ConnectionReview|review:custodian:vahi:1:centre-for-victorian-data-linkage-cvdl-f,HAS_CONNECTION_REVIEW,Custodian|custodian:vahi,ConnectionReview|review:custodian:vahi:1:centre-for-victorian-data-linkage-cvdl-f,{}
REVIEW_SUGGESTS|ConnectionReview|review:custodian:vahi:1:centre-for-victorian-data-linkage-cvdl-f|Custodian|custodian:centre-for-victorian-data-linkage-cvdl,REVIEW_SUGGESTS,ConnectionReview|review:custodian:vahi:1:centre-for-victorian-data-linkage-cvdl-f,Custodian|custodian:centre-for-victorian-data-linkage-cvdl,"{""score"": 1.0}"
HAS_CONNECTION_REVIEW|Custodian|custodian:vahi|ConnectionReview|review:custodian:vahi:2:australian-institute-of-health-and-welfa,HAS_CONNECTION_REVIEW,Custodian|custodian:vahi,ConnectionReview|review:custodian:vahi:2:australian-institute-of-health-and-welfa,{}
REVIEW_SUGGESTS|ConnectionReview|review:custodian:vahi:2:australian-institute-of-health-and-welfa|Custodian|custodian:aihw,REVIEW_SUGGESTS,ConnectionReview|review:custodian:vahi:2:australian-institute-of-health-and-welfa,Custodian|custodian:aihw,"{""score"": 1.0}"
HAS_CONNECTION_REVIEW|Custodian|custodian:victorian-cancer-registry|ConnectionReview|review:custodian:victorian-cancer-registry:1:australian-institute-of-health-and-welfa,HAS_CONNECTION_REVIEW,Custodian|custodian:victorian-cancer-registry,ConnectionReview|review:custodian:victorian-cancer-registry:1:australian-institute-of-health-and-welfa,{}
REVIEW_SUGGESTS|ConnectionReview|review:custodian:victorian-cancer-registry:1:australian-institute-of-health-and-welfa|Custodian|custodian:aihw,REVIEW_SUGGESTS,ConnectionReview|review:custodian:victorian-cancer-registry:1:australian-institute-of-health-and-welfa,Custodian|custodian:aihw,"{""score"": 1.0}"
HAS_CONNECTION_REVIEW|Custodian|custodian:victorian-cancer-registry|ConnectionReview|review:custodian:victorian-cancer-registry:2:family-cancer-centres-to-assess-cancer-r,HAS_CONNECTION_REVIEW,Custodian|custodian:victorian-cancer-registry,ConnectionReview|review:custodian:victorian-cancer-registry:2:family-cancer-centres-to-assess-cancer-r,{}
REVIEW_SUGGESTS|ConnectionReview|review:custodian:victorian-cancer-registry:2:family-cancer-centres-to-assess-cancer-r|Custodian|custodian:cancer-institute-nsw,REVIEW_SUGGESTS,ConnectionReview|review:custodian:victorian-cancer-registry:2:family-cancer-centres-to-assess-cancer-r,Custodian|custodian:cancer-institute-nsw,"{""score"": 0.48}"
HAS_CONNECTION_REVIEW|Custodian|custodian:victorian-cancer-registry|ConnectionReview|review:custodian:victorian-cancer-registry:3:department-of-health-and-human-services-,HAS_CONNECTION_REVIEW,Custodian|custodian:victorian-cancer-registry,ConnectionReview|review:custodian:victorian-cancer-registry:3:department-of-health-and-human-services-,{}
REVIEW_SUGGESTS|ConnectionReview|review:custodian:victorian-cancer-registry:3:department-of-health-and-human-services-|Custodian|custodian:department-of-health-and-aged-care,REVIEW_SUGGESTS,ConnectionReview|review:custodian:victorian-cancer-registry:3:department-of-health-and-human-services-,Custodian|custodian:department-of-health-and-aged-care,"{""score"": 0.6263}"
HAS_CONNECTION_REVIEW|Custodian|custodian:victorian-cancer-registry|ConnectionReview|review:custodian:victorian-cancer-registry:4:victorian-comprehensive-cancer-centre-vc,HAS_CONNECTION_REVIEW,Custodian|custodian:victorian-cancer-registry,ConnectionReview|review:custodian:victorian-cancer-registry:4:victorian-comprehensive-cancer-centre-vc,{}
REVIEW_SUGGESTS|ConnectionReview|review:custodian:victorian-cancer-registry:4:victorian-comprehensive-cancer-centre-vc|Custodian|custodian:naccho-aboriginal-community-controlled-health-organisations-acchos,REVIEW_SUGGESTS,ConnectionReview|review:custodian:victorian-cancer-registry:4:victorian-comprehensive-cancer-centre-vc,Custodian|custodian:naccho-aboriginal-community-controlled-health-organisations-acchos,"{""score"": 0.4768}"
HAS_CONNECTION_REVIEW|Custodian|custodian:centre-for-victorian-data-linkage-cvdl|ConnectionReview|review:custodian:centre-for-victorian-data-linkage-cvdl:1:1:population-health-research-net:override,HAS_CONNECTION_REVIEW,Custodian|custodian:centre-for-victorian-data-linkage-cvdl,ConnectionReview|review:custodian:centre-for-victorian-data-linkage-cvdl:1:1:population-health-research-net:override,{}
REVIEW_SUGGESTS|ConnectionReview|review:custodian:centre-for-victorian-data-linkage-cvdl:1:1:population-health-research-net:override|Custodian|custodian:phrn,REVIEW_SUGGESTS,ConnectionReview|review:custodian:centre-for-victorian-data-linkage-cvdl:1:1:population-health-research-net:override,Custodian|custodian:phrn,"{""score"": 1.0}"
HAS_CONNECTION_REVIEW|Custodian|custodian:centre-for-victorian-data-linkage-cvdl|ConnectionReview|review:custodian:centre-for-victorian-data-linkage-cvdl:1:2:population-health-research-net:override,HAS_CONNECTION_REVIEW,Custodian|custodian:centre-for-victorian-data-linkage-cvdl,ConnectionReview|review:custodian:centre-for-victorian-data-linkage-cvdl:1:2:population-health-research-net:override,{}
REVIEW_SUGGESTS|ConnectionReview|review:custodian:centre-for-victorian-data-linkage-cvdl:1:2:population-health-research-net:override|Custodian|custodian:australian-bureau-of-statistics,REVIEW_SUGGESTS,ConnectionReview|review:custodian:centre-for-victorian-data-linkage-cvdl:1:2:population-health-research-net:override,Custodian|custodian:australian-bureau-of-statistics,"{""score"": 1.0}"
HAS_CONNECTION_REVIEW|Custodian|custodian:queensland-health|ConnectionReview|review:custodian:queensland-health:1:statistical-analysis-and-linkage-unit-da,HAS_CONNECTION_REVIEW,Custodian|custodian:queensland-health,ConnectionReview|review:custodian:queensland-health:1:statistical-analysis-and-linkage-unit-da,{}
REVIEW_SUGGESTS|ConnectionReview|review:custodian:queensland-health:1:statistical-analysis-and-linkage-unit-da|Custodian|custodian:sa-health-sa-nt-datalink,REVIEW_SUGGESTS,ConnectionReview|review:custodian:queensland-health:1:statistical-analysis-and-linkage-unit-da,Custodian|custodian:sa-health-sa-nt-datalink,"{""score"": 0.5127}"
HAS_CONNECTION_REVIEW|Custodian|custodian:qcif|ConnectionReview|review:custodian:qcif:1:australian-access-federation-aaf-for-res:override-reject,HAS_CONNECTION_REVIEW,Custodian|custodian:qcif,ConnectionReview|review:custodian:qcif:1:australian-access-federation-aaf-for-res:override-reject,{}
HAS_CONNECTION_REVIEW|Custodian|custodian:qcif|ConnectionReview|review:custodian:qcif:2:australian-state-and-federal-data-custod:override-reject,HAS_CONNECTION_REVIEW,Custodian|custodian:qcif,ConnectionReview|review:custodian:qcif:2:australian-state-and-federal-data-custod:override-reject,{}
HAS_CONNECTION_REVIEW|Custodian|custodian:wa-health-data-linkage-services-wa|ConnectionReview|review:custodian:wa-health-data-linkage-services-wa:1:department-of-transport-main-roads-wa-in,HAS_CONNECTION_REVIEW,Custodian|custodian:wa-health-data-linkage-services-wa,ConnectionReview|review:custodian:wa-health-data-linkage-services-wa:1:department-of-transport-main-roads-wa-in,{}
REVIEW_SUGGESTS|ConnectionReview|review:custodian:wa-health-data-linkage-services-wa:1:department-of-transport-main-roads-wa-in|Custodian|custodian:tasmanian-department-of-health-tasmanian-data-linkage-unit-tdlu,REVIEW_SUGGESTS,ConnectionReview|review:custodian:wa-health-data-linkage-services-wa:1:department-of-transport-main-roads-wa-in,Custodian|custodian:tasmanian-department-of-health-tasmanian-data-linkage-unit-tdlu,"{""score"": 0.4748}"
HAS_CONNECTION_REVIEW|Custodian|custodian:wa-health-data-linkage-services-wa|ConnectionReview|review:custodian:wa-health-data-linkage-services-wa:2:1:other-state-and-territory-data:override,HAS_CONNECTION_REVIEW,Custodian|custodian:wa-health-data-linkage-services-wa,ConnectionReview|review:custodian:wa-health-data-linkage-services-wa:2:1:other-state-and-territory-data:override,{}
REVIEW_SUGGESTS|ConnectionReview|review:custodian:wa-health-data-linkage-services-wa:2:1:other-state-and-territory-data:override|Custodian|custodian:aihw,REVIEW_SUGGESTS,ConnectionReview|review:custodian:wa-health-data-linkage-services-wa:2:1:other-state-and-territory-data:override,Custodian|custodian:aihw,"{""score"": 1.0}"
HAS_CONNECTION_REVIEW|Custodian|custodian:wa-health-data-linkage-services-wa|ConnectionReview|review:custodian:wa-health-data-linkage-services-wa:2:2:other-state-and-territory-data:override,HAS_CONNECTION_REVIEW,Custodian|custodian:wa-health-data-linkage-services-wa,ConnectionReview|review:custodian:wa-health-data-linkage-services-wa:2:2:other-state-and-territory-data:override,{}
